domain,family,complexity,seed,n,c1,c2,mean,std,gen_s,error
cloud,cloud_multifractional,0.400,10,512,1.544156,-0.189388,0.500000,0.147526,1.580303,
cloud,cloud_multifractional,0.500,3,512,1.626075,-0.235131,0.500000,0.137085,1.108471,
cloud,cloud_multifractional,0.500,4,512,1.627340,-0.226226,0.500000,0.148327,1.157538,
cloud,cloud_multifractional,0.500,6,512,1.592925,-0.184900,0.500000,0.141632,1.200345,
cloud,cloud_multifractional,0.500,8,512,1.546941,-0.293926,0.500000,0.119353,1.154051,
cloud,cloud_multifractional,0.500,9,512,1.611374,-0.320132,0.500000,0.150823,1.188948,
cloud,cloud_multifractional,0.500,7,512,1.477635,-0.235600,0.500000,0.130907,1.528932,
cloud,cloud_multifractional,0.500,10,512,1.491963,-0.244555,0.500000,0.136879,1.331571,
cloud,cloud_multifractional,0.400,9,512,1.656256,-0.249632,0.500000,0.162301,2.858458,
cloud,cloud_multifractional,0.500,11,512,1.512003,-0.299370,0.500000,0.131833,1.211912,
cloud,cloud_multifractional,0.600,0,512,1.489645,-0.359288,0.500000,0.139300,1.088218,
cloud,cloud_multifractional,0.600,1,512,1.358649,-0.319962,0.500000,0.142990,1.073782,
cloud,cloud_multifractional,0.500,5,512,1.522050,-0.190190,0.500000,0.135211,2.408321,
cloud,cloud_multifractional,0.600,3,512,1.615236,-0.266492,0.500000,0.134906,1.126674,
cloud,cloud_multifractional,0.500,0,512,1.504890,-0.321972,0.500000,0.142010,3.422657,
cloud,cloud_multifractional,0.600,4,512,1.618805,-0.257658,0.500000,0.145462,1.083359,
cloud,cloud_multifractional,0.600,5,512,1.504099,-0.214999,0.500000,0.134193,1.125579,
cloud,cloud_multifractional,0.600,6,512,1.582096,-0.207713,0.500000,0.139610,1.234669,
cloud,cloud_multifractional,0.600,7,512,1.460590,-0.263890,0.500000,0.129928,1.267756,
cloud,cloud_multifractional,0.600,8,512,1.531682,-0.333196,0.500000,0.117844,1.262727,
cloud,cloud_multifractional,0.600,10,512,1.475605,-0.274190,0.500000,0.133302,1.092479,
cloud,cloud_multifractional,0.500,2,512,1.526958,-0.258202,0.500000,0.134714,3.498179,
cloud,cloud_multifractional,0.700,0,512,1.499868,-0.376320,0.500000,0.139871,1.104528,
cloud,cloud_multifractional,0.700,2,512,1.518656,-0.301773,0.500000,0.132904,1.122432,
cloud,cloud_multifractional,0.700,3,512,1.626656,-0.277911,0.500000,0.135327,1.124749,
cloud,cloud_multifractional,0.700,1,512,1.365955,-0.333220,0.500000,0.143335,1.385090,
cloud,cloud_multifractional,0.600,2,512,1.509040,-0.289931,0.500000,0.132344,2.850238,
cloud,cloud_multifractional,0.700,5,512,1.514150,-0.225221,0.500000,0.134480,1.113479,
cloud,cloud_multifractional,0.700,4,512,1.631333,-0.268436,0.500000,0.145986,1.309708,
cloud,cloud_multifractional,0.700,7,512,1.469885,-0.275605,0.500000,0.130451,1.105518,
cloud,cloud_multifractional,0.600,9,512,1.598936,-0.359079,0.500000,0.147048,2.290821,
cloud,cloud_multifractional,0.700,6,512,1.593549,-0.216451,0.500000,0.140100,1.287645,
cloud,cloud_multifractional,0.700,9,512,1.610249,-0.374320,0.500000,0.147673,1.158691,
cloud,cloud_multifractional,0.700,10,512,1.485799,-0.286004,0.500000,0.133733,1.168684,
cloud,cloud_multifractional,0.700,11,512,1.506006,-0.348575,0.500000,0.130033,1.110236,
cloud,cloud_multifractional,0.800,0,512,1.510129,-0.393765,0.500000,0.140445,1.303586,
cloud,cloud_multifractional,0.800,2,512,1.528285,-0.313835,0.500000,0.133465,1.187010,
cloud,cloud_multifractional,0.800,3,512,1.638141,-0.289589,0.500000,0.135750,1.279024,
cloud,cloud_multifractional,0.800,4,512,1.643867,-0.279418,0.500000,0.146519,1.145419,
cloud,cloud_multifractional,0.800,6,512,1.605033,-0.225372,0.500000,0.140593,1.284804,
cloud,cloud_multifractional,0.800,7,512,1.479167,-0.287568,0.500000,0.130979,1.125760,
cloud,cloud_multifractional,0.600,11,512,1.495783,-0.335072,0.500000,0.129408,3.561181,
cloud,cloud_multifractional,0.800,8,512,1.553543,-0.361724,0.500000,0.118343,1.107589,
cloud,cloud_multifractional,0.800,9,512,1.621558,-0.389876,0.500000,0.148304,1.085835,
cloud,cloud_multifractional,0.800,11,512,1.516285,-0.362350,0.500000,0.130661,1.194285,
cloud,cloud_multifractional,0.900,1,512,1.380550,-0.360513,0.500000,0.144033,1.120912,
cloud,cloud_multifractional,0.800,10,512,1.496007,-0.298080,0.500000,0.134169,1.415967,
cloud,cloud_multifractional,0.700,8,512,1.542616,-0.347324,0.500000,0.118092,3.586417,
cloud,cloud_multifractional,0.900,3,512,1.649652,-0.301505,0.500000,0.136176,1.085727,
cloud,cloud_multifractional,0.900,0,512,1.520381,-0.411586,0.500000,0.141023,1.511461,
cloud,cloud_multifractional,0.900,5,512,1.534237,-0.246384,0.500000,0.135060,1.112944,
cloud,cloud_multifractional,0.900,2,512,1.537938,-0.326119,0.500000,0.134026,1.540107,
cloud,cloud_multifractional,0.900,6,512,1.616543,-0.234454,0.500000,0.141087,1.171102,
cloud,cloud_multifractional,0.800,1,512,1.373249,-0.346726,0.500000,0.143683,3.340406,
cloud,cloud_multifractional,0.900,7,512,1.488440,-0.299761,0.500000,0.131510,1.141484,
cloud,cloud_multifractional,0.900,8,512,1.564463,-0.376389,0.500000,0.118595,1.108840,
cloud,cloud_multifractional,0.800,5,512,1.524190,-0.235685,0.500000,0.134769,3.641286,
cloud,cloud_multifractional,0.900,9,512,1.632949,-0.405686,0.500000,0.148942,1.384438,
cloud,cloud_multifractional,0.900,11,512,1.526569,-0.376352,0.500000,0.131290,1.186685,
cloud,cloud_multifractional,1.000,0,512,1.530670,-0.429808,0.500000,0.141581,1.267638,
cloud,cloud_multifractional,1.000,1,512,1.387853,-0.374586,0.500000,0.144385,1.200109,
cloud,cloud_multifractional,1.000,3,512,1.661147,-0.313640,0.500000,0.136604,1.120564,
cloud,cloud_multifractional,1.000,2,512,1.547621,-0.338624,0.500000,0.134588,1.226610,
cloud,warped_fbm,0.000,0,512,1.763962,0.011894,0.506388,0.160447,0.522098,
cloud,cloud_multifractional,1.000,6,512,1.628086,-0.243682,0.500000,0.141584,1.147603,
cloud,cloud_multifractional,1.000,5,512,1.544281,-0.257307,0.500000,0.135355,1.465649,
cloud,warped_fbm,0.000,2,512,1.812107,0.000885,0.388789,0.174324,0.401911,
cloud,warped_fbm,0.000,1,512,1.756706,-0.009394,0.457433,0.235892,0.842488,
cloud,cloud_multifractional,1.000,8,512,1.575365,-0.391302,0.500000,0.118850,1.282320,
cloud,cloud_multifractional,1.000,11,512,1.536843,-0.390585,0.500000,0.131920,1.098164,
cloud,cloud_multifractional,1.000,10,512,1.516460,-0.322941,0.500000,0.135054,1.224690,
cloud,warped_fbm,0.000,3,512,1.804303,-0.000628,0.492723,0.161858,0.638963,
cloud,warped_fbm,0.000,4,512,1.749332,-0.004120,0.587214,0.175813,0.446027,
cloud,warped_fbm,0.000,5,512,1.782113,-0.004724,0.575682,0.161560,0.481323,
cloud,warped_fbm,0.000,7,512,1.767775,0.003644,0.525457,0.145220,0.464766,
cloud,cloud_multifractional,0.900,4,512,1.656410,-0.290610,0.500000,0.147059,3.877158,
cloud,cloud_multifractional,1.000,9,512,1.644342,-0.421774,0.500000,0.149585,1.685923,
cloud,warped_fbm,0.000,8,512,1.780366,-0.001598,0.465514,0.160691,0.523266,
cloud,warped_fbm,0.000,6,512,1.757459,-0.009534,0.466999,0.175825,0.688380,
cloud,warped_fbm,0.000,10,512,1.750708,-0.008695,0.503835,0.191116,0.469223,
cloud,warped_fbm,0.000,9,512,1.806082,-0.001572,0.478290,0.187598,0.502263,
cloud,warped_fbm,0.000,11,512,1.771609,0.001493,0.448661,0.172282,0.461690,
cloud,warped_fbm,0.100,1,512,1.694800,-0.006613,0.459375,0.227096,0.461728,
cloud,warped_fbm,0.100,0,512,1.709348,0.009857,0.509865,0.154585,0.506248,
cloud,warped_fbm,0.100,4,512,1.681048,-0.002620,0.588892,0.170184,0.505082,
cloud,warped_fbm,0.100,5,512,1.715596,-0.006988,0.573729,0.158022,0.479567,
cloud,warped_fbm,0.100,6,512,1.704058,-0.011515,0.468461,0.170438,0.463063,
cloud,warped_fbm,0.100,7,512,1.714215,0.002252,0.522668,0.142029,0.542376,
cloud,cloud_multifractional,1.000,4,512,1.668961,-0.302052,0.500000,0.147608,3.092864,
cloud,warped_fbm,0.100,8,512,1.719651,-0.002376,0.467551,0.156727,0.492827,
cloud,warped_fbm,0.100,9,512,1.748022,-0.001977,0.474545,0.182695,0.456725,
cloud,cloud_multifractional,0.900,10,512,1.506222,-0.310392,0.500000,0.134609,3.865460,
cloud,warped_fbm,0.100,10,512,1.690218,-0.007920,0.501463,0.185199,0.523811,
cloud,warped_fbm,0.200,1,512,1.638178,-0.006089,0.460664,0.218381,0.491736,
cloud,warped_fbm,0.200,0,512,1.648760,0.005021,0.514055,0.148060,0.507682,
cloud,warped_fbm,0.100,11,512,1.712796,0.000370,0.450127,0.167891,0.553268,
cloud,warped_fbm,0.200,3,512,1.669884,0.003215,0.497167,0.153900,0.506518,
cloud,warped_fbm,0.200,2,512,1.684980,-0.000822,0.401854,0.163600,0.551046,
cloud,warped_fbm,0.200,4,512,1.623505,-0.002061,0.588924,0.164908,0.518047,
cloud,warped_fbm,0.100,3,512,1.739230,-0.000353,0.493688,0.157951,1.291418,
cloud,warped_fbm,0.100,2,512,1.745301,-0.000945,0.393234,0.168358,1.379530,
cloud,warped_fbm,0.200,5,512,1.650344,-0.005631,0.568944,0.154099,0.472131,
cloud,warped_fbm,0.200,7,512,1.665566,-0.002561,0.518981,0.138723,0.555072,
cloud,warped_fbm,0.200,8,512,1.659823,-0.002832,0.467211,0.152302,0.479336,
cloud,warped_fbm,0.200,9,512,1.690750,-0.002862,0.474722,0.177408,0.577884,
cloud,warped_fbm,0.200,10,512,1.638061,-0.008182,0.500365,0.180296,0.561879,
cloud,warped_fbm,0.300,4,512,1.562654,-0.003099,0.586888,0.160286,0.476949,
cloud,warped_fbm,0.200,11,512,1.655507,0.004336,0.449219,0.163193,0.577984,
cloud,warped_fbm,0.300,0,512,1.587699,0.002385,0.517606,0.142195,0.565984,
cloud,warped_fbm,0.300,1,512,1.585069,-0.002965,0.462583,0.209482,0.597040,
cloud,cloud_multifractional,1.000,7,512,1.497755,-0.312216,0.500000,0.132045,3.774635,
cloud,warped_fbm,0.300,5,512,1.590610,-0.004747,0.564053,0.150733,0.541112,
cloud,warped_fbm,0.300,6,512,1.595004,-0.010493,0.473259,0.157157,0.493285,
cloud,warped_fbm,0.200,6,512,1.649913,-0.010385,0.472489,0.164164,1.189903,
cloud,warped_fbm,0.300,7,512,1.608967,-0.005457,0.517161,0.135098,0.535857,
cloud,warped_fbm,0.300,8,512,1.596248,-0.000117,0.468460,0.147394,0.573373,
cloud,warped_fbm,0.300,9,512,1.634276,-0.007185,0.476861,0.170700,0.512190,
cloud,warped_fbm,0.300,11,512,1.605970,0.006244,0.453719,0.156674,0.541313,
cloud,warped_fbm,0.300,10,512,1.576704,-0.009109,0.495156,0.172927,0.626102,
cloud,warped_fbm,0.400,0,512,1.526877,0.002808,0.524360,0.137024,0.614053,
cloud,warped_fbm,0.300,2,512,1.631553,-0.003649,0.408840,0.158518,1.253138,
cloud,warped_fbm,0.400,2,512,1.571525,-0.000933,0.415965,0.152052,0.512444,
cloud,warped_fbm,0.400,1,512,1.529469,-0.000417,0.465409,0.201016,0.611611,
cloud,warped_fbm,0.400,3,512,1.545608,0.001142,0.498459,0.145787,0.530225,
cloud,warped_fbm,0.300,3,512,1.605744,0.004728,0.499371,0.150037,1.265116,
cloud,warped_fbm,0.400,6,512,1.539728,-0.008833,0.478098,0.151731,0.505625,
cloud,warped_fbm,0.400,7,512,1.552654,-0.005359,0.513390,0.132216,0.527559,
cloud,warped_fbm,0.400,8,512,1.532318,0.000235,0.464356,0.143991,0.511959,
cloud,warped_fbm,0.400,5,512,1.529938,-0.007822,0.556207,0.146298,0.653207,
cloud,warped_fbm,0.500,0,512,1.471373,0.002240,0.529248,0.131124,0.539222,
cloud,warped_fbm,0.400,9,512,1.579092,-0.007824,0.478189,0.163809,0.691868,
cloud,warped_fbm,0.400,4,512,1.513647,-0.004742,0.583134,0.155895,1.073790,
cloud,warped_fbm,0.500,2,512,1.511005,0.001657,0.420701,0.147394,0.558316,
cloud,warped_fbm,0.400,10,512,1.516570,-0.012563,0.490727,0.164827,0.703388,
cloud,warped_fbm,0.500,4,512,1.461862,-0.003814,0.582253,0.150378,0.560858,
cloud,warped_fbm,0.400,11,512,1.553651,0.007937,0.460529,0.151381,0.828927,
cloud,warped_fbm,0.500,1,512,1.478613,0.002063,0.465984,0.192328,0.842960,
cloud,warped_fbm,0.500,3,512,1.477279,-0.002186,0.500506,0.141724,0.805966,
cloud,warped_fbm,0.500,6,512,1.477762,-0.007796,0.479484,0.146174,0.548870,
cloud,warped_fbm,0.500,5,512,1.466916,-0.009663,0.548427,0.141898,0.565392,
cloud,warped_fbm,0.500,7,512,1.488192,-0.003489,0.506835,0.128354,0.658472,
cloud,warped_fbm,0.500,8,512,1.470936,0.000376,0.468161,0.138258,0.563757,
cloud,warped_fbm,0.500,11,512,1.500477,0.005871,0.463307,0.143605,0.564744,
cloud,warped_fbm,0.500,9,512,1.517658,-0.008748,0.481634,0.157924,0.654334,
cloud,warped_fbm,0.600,0,512,1.419791,0.003588,0.526960,0.126899,0.670483,
cloud,warped_fbm,0.500,10,512,1.464478,-0.014038,0.481872,0.156963,0.710934,
cloud,warped_fbm,0.600,1,512,1.425579,0.003655,0.462137,0.180083,0.570930,
cloud,warped_fbm,0.600,5,512,1.406174,-0.008995,0.546573,0.140347,0.580925,
cloud,warped_fbm,0.600,6,512,1.417487,-0.006948,0.478920,0.141392,0.582386,
cloud,warped_fbm,0.600,2,512,1.440836,0.004241,0.433177,0.140744,0.723605,
cloud,warped_fbm,0.600,3,512,1.405502,-0.004516,0.495005,0.136346,0.724969,
cloud,warped_fbm,0.600,7,512,1.428564,-0.003825,0.506222,0.125711,0.632081,
cloud,warped_fbm,0.600,4,512,1.412133,-0.001970,0.582473,0.143465,0.780317,
cloud,warped_fbm,0.600,8,512,1.412198,0.000300,0.466840,0.134805,0.563609,
cloud,warped_fbm,0.600,9,512,1.454421,-0.009239,0.482131,0.151001,0.599505,
cloud,warped_fbm,0.700,1,512,1.371074,0.000190,0.468634,0.174740,0.542637,
cloud,warped_fbm,0.600,10,512,1.406417,-0.014103,0.479878,0.152321,0.660311,
cloud,warped_fbm,0.600,11,512,1.440787,0.000610,0.465450,0.141070,0.630124,
cloud,warped_fbm,0.700,2,512,1.375702,0.002266,0.434325,0.135998,0.567117,
cloud,warped_fbm,0.700,3,512,1.341412,-0.004351,0.492290,0.135993,0.606311,
cloud,warped_fbm,0.700,0,512,1.368708,0.002389,0.533819,0.121017,0.873122,
cloud,warped_fbm,0.700,8,512,1.355220,0.001036,0.465782,0.129899,0.573594,
cloud,warped_fbm,0.700,6,512,1.361821,-0.001164,0.480045,0.137466,0.712093,
cloud,warped_fbm,0.700,9,512,1.398092,-0.008297,0.487182,0.145321,0.567605,
cloud,warped_fbm,0.700,4,512,1.373787,-0.003789,0.584389,0.138682,0.834261,
cloud,warped_fbm,0.700,5,512,1.346823,-0.012867,0.540837,0.135422,0.817840,
cloud,warped_fbm,0.700,7,512,1.375125,-0.001254,0.502770,0.123336,0.794672,
cloud,warped_fbm,0.700,10,512,1.352828,-0.012604,0.474145,0.143769,0.557818,
cloud,warped_fbm,0.700,11,512,1.384195,-0.000671,0.470922,0.132989,0.663292,
cloud,warped_fbm,0.800,1,512,1.311224,0.001541,0.473222,0.161325,0.563142,
cloud,warped_fbm,0.800,0,512,1.310002,0.001829,0.525447,0.118695,0.673161,
cloud,warped_fbm,0.800,2,512,1.308914,-0.001920,0.445224,0.131327,0.562924,
cloud,warped_fbm,0.800,4,512,1.322085,-0.006247,0.565441,0.133320,0.566564,
cloud,warped_fbm,0.800,3,512,1.286299,-0.005732,0.498738,0.131822,0.705854,
cloud,warped_fbm,0.800,6,512,1.310392,-0.001585,0.486338,0.135807,0.557958,
cloud,warped_fbm,0.800,5,512,1.287810,-0.009636,0.534587,0.134968,0.577946,
cloud,warped_fbm,0.800,10,512,1.294356,-0.005446,0.470497,0.141112,0.549829,
cloud,warped_fbm,0.900,0,512,1.249997,0.000780,0.544661,0.113598,0.555935,
cloud,warped_fbm,0.900,2,512,1.243761,-0.004247,0.443469,0.126420,0.519066,
cloud,warped_fbm,0.900,1,512,1.247998,0.002966,0.472883,0.158040,0.589057,
cloud,warped_fbm,0.800,7,512,1.315034,-0.002588,0.499641,0.121696,0.844399,
cloud,warped_fbm,0.800,8,512,1.301540,0.000772,0.466400,0.126808,0.890950,
cloud,warped_fbm,0.800,9,512,1.336237,-0.005847,0.492000,0.136246,0.875293,
cloud,warped_fbm,0.900,3,512,1.231525,-0.004324,0.493461,0.126417,0.522011,
cloud,warped_fbm,0.800,11,512,1.317827,-0.002430,0.470736,0.129419,0.828736,
cloud,warped_fbm,0.900,5,512,1.225374,-0.012261,0.514327,0.127599,0.535635,
cloud,warped_fbm,0.900,4,512,1.262666,-0.008255,0.574727,0.128059,0.586668,
cloud,warped_fbm,0.900,6,512,1.262074,-0.001373,0.481847,0.129897,0.612254,
cloud,warped_fbm,0.900,7,512,1.252916,0.000022,0.497481,0.120098,0.538904,
cloud,warped_fbm,0.900,9,512,1.276195,-0.005761,0.479138,0.130543,0.494921,
cloud,warped_fbm,0.900,8,512,1.252058,0.001838,0.471416,0.123472,0.539961,
cloud,warped_fbm,1.000,2,512,1.184662,-0.008073,0.454225,0.121839,0.529585,
cloud,warped_fbm,0.900,10,512,1.231102,-0.001015,0.472325,0.133388,0.674690,
cloud,warped_fbm,1.000,4,512,1.205256,-0.010986,0.559613,0.124203,0.524631,
cloud,warped_fbm,0.900,11,512,1.260482,-0.006720,0.476288,0.122370,0.759912,
cloud,warped_fbm,1.000,1,512,1.192837,0.003273,0.471595,0.147143,0.703340,
cloud,warped_fbm,1.000,0,512,1.190878,0.001174,0.536687,0.110744,0.778383,
cloud,warped_fbm,1.000,5,512,1.168242,-0.010408,0.513576,0.124985,0.631307,
cloud,warped_fbm,1.000,6,512,1.203535,-0.003015,0.492206,0.127688,0.592721,
cloud,warped_fbm,1.000,8,512,1.199347,0.003221,0.463583,0.120081,0.501092,
cloud,warped_fbm,1.000,3,512,1.168357,-0.002931,0.490403,0.125237,0.758429,
cloud,warped_fbm,1.000,9,512,1.211853,-0.003413,0.493193,0.123676,0.484607,
cloud,warped_fbm,1.000,7,512,1.198801,-0.000650,0.496307,0.117846,0.662797,
cloud,warped_fbm,1.000,10,512,1.177233,0.001287,0.461154,0.128174,0.408025,
cloud,warped_fbm,1.000,11,512,1.203615,-0.007464,0.471615,0.117927,0.418537,
cloud,ridged,0.000,0,512,4.105254,-2.354586,0.564077,0.291107,0.783323,
cloud,ridged,0.000,2,512,4.112728,-2.185038,0.563984,0.283194,0.781211,
cloud,ridged,0.000,1,512,4.093600,-2.675820,0.562823,0.296013,0.910461,
cloud,ridged,0.000,6,512,4.006676,-1.905995,0.553099,0.257611,0.797740,
cloud,ridged,0.000,4,512,4.113705,-2.354956,0.559061,0.314047,0.856112,
cloud,ridged,0.000,5,512,3.991601,-2.281055,0.563439,0.283347,0.849780,
cloud,ridged,0.000,8,512,3.988047,-2.402587,0.560159,0.268617,0.809225,
cloud,ridged,0.000,3,512,3.995387,-2.408083,0.564268,0.262888,0.921374,
cloud,ridged,0.000,10,512,3.958471,-2.442706,0.562908,0.281307,0.778077,
cloud,ridged,0.000,11,512,4.001520,-2.579451,0.565005,0.312529,0.781599,
cloud,ridged,0.000,7,512,4.074710,-1.859586,0.563896,0.245848,0.928732,
cloud,ridged,0.000,9,512,4.051837,-2.228288,0.557700,0.246332,0.908778,
cloud,ridged,0.100,0,512,4.035235,-2.164379,0.565408,0.295453,0.742567,
cloud,ridged,0.100,1,512,4.028104,-2.524577,0.564306,0.299247,0.779253,
cloud,ridged,0.100,6,512,3.921748,-1.672289,0.553953,0.259463,0.745504,
cloud,ridged,0.100,2,512,4.055194,-2.007181,0.565227,0.285087,0.868697,
cloud,ridged,0.100,3,512,3.949840,-2.287008,0.566189,0.261666,0.836195,
cloud,ridged,0.100,5,512,3.901237,-2.034841,0.564446,0.289452,0.835783,
cloud,ridged,0.100,8,512,3.918297,-2.095695,0.561300,0.273397,0.767390,
cloud,ridged,0.100,9,512,3.972254,-2.010385,0.559237,0.243549,0.803475,
cloud,ridged,0.100,10,512,3.902673,-2.229778,0.564368,0.282752,0.806029,
cloud,ridged,0.100,7,512,4.020720,-1.749065,0.565149,0.251814,0.940603,
cloud,ridged,0.100,4,512,4.048588,-2.125909,0.560131,0.319044,1.004146,
cloud,ridged,0.100,11,512,3.932927,-2.413775,0.565950,0.314920,0.999575,
cloud,ridged,0.200,0,512,3.575343,-1.890945,0.564820,0.288960,0.837935,
cloud,ridged,0.200,2,512,3.618965,-1.890039,0.566247,0.272586,0.868947,
cloud,ridged,0.200,3,512,3.365295,-1.655302,0.567009,0.255375,0.889857,
cloud,ridged,0.200,1,512,3.517624,-1.860493,0.564220,0.284311,1.082432,
cloud,ridged,0.200,6,512,3.653552,-1.605957,0.557440,0.241220,0.848670,
cloud,ridged,0.200,7,512,3.552349,-1.761700,0.561889,0.251638,0.870069,
cloud,ridged,0.200,5,512,3.584094,-1.879259,0.562198,0.299955,0.948273,
cloud,ridged,0.200,10,512,3.423596,-1.785485,0.562805,0.267840,0.876185,
cloud,ridged,0.200,4,512,3.590789,-1.808163,0.557844,0.310962,1.094648,
cloud,ridged,0.200,8,512,3.501274,-1.877063,0.560351,0.265533,1.017787,
cloud,ridged,0.200,9,512,3.639041,-1.974700,0.558902,0.241083,1.055726,
cloud,ridged,0.300,0,512,3.556268,-1.852522,0.566231,0.292305,0.822164,
cloud,ridged,0.200,11,512,3.487066,-1.915822,0.569508,0.301431,1.043332,
cloud,ridged,0.300,1,512,3.482714,-1.811747,0.565936,0.284531,0.839890,
cloud,ridged,0.300,2,512,3.590004,-1.828999,0.567244,0.275685,0.841887,
cloud,ridged,0.300,4,512,3.571426,-1.750449,0.558954,0.316115,0.835887,
cloud,ridged,0.300,7,512,3.509489,-1.712068,0.563324,0.253102,0.832662,
cloud,ridged,0.300,3,512,3.343291,-1.599276,0.569380,0.256919,1.029474,
cloud,ridged,0.300,8,512,3.461592,-1.839951,0.561480,0.269385,0.857183,
cloud,ridged,0.300,6,512,3.632901,-1.593708,0.558770,0.245065,0.996416,
cloud,ridged,0.300,5,512,3.584779,-1.883324,0.562899,0.305910,1.011366,
cloud,ridged,0.300,9,512,3.616252,-1.930937,0.560381,0.241095,0.970718,
cloud,ridged,0.300,10,512,3.409976,-1.737825,0.563993,0.273051,1.004230,
cloud,ridged,0.300,11,512,3.476697,-1.891274,0.570054,0.309214,0.870332,
cloud,ridged,0.400,0,512,2.977076,-0.780535,0.567511,0.287386,1.006897,
cloud,ridged,0.400,1,512,2.992503,-0.798250,0.567819,0.277943,0.928270,
cloud,ridged,0.400,2,512,3.000611,-0.712923,0.568795,0.280025,0.875211,
cloud,ridged,0.400,3,512,2.894850,-0.680458,0.569813,0.253244,0.911241,
cloud,ridged,0.400,4,512,3.035588,-0.686486,0.558826,0.307194,0.900476,
cloud,ridged,0.400,6,512,3.053476,-0.748602,0.561209,0.242114,0.904511,
cloud,ridged,0.400,5,512,2.985835,-0.748064,0.576393,0.303896,1.062079,
cloud,ridged,0.400,8,512,2.960791,-0.686432,0.562256,0.263667,1.082571,
cloud,ridged,0.400,7,512,2.937936,-0.796698,0.564903,0.242948,1.099122,
cloud,ridged,0.400,9,512,2.994876,-0.891900,0.562981,0.230725,1.020611,
cloud,ridged,0.400,11,512,3.072504,-0.975886,0.570340,0.305738,0.933548,
cloud,ridged,0.400,10,512,3.015901,-0.758834,0.564509,0.270671,1.027748,
cloud,ridged,0.500,0,512,2.947979,-0.726639,0.569424,0.288157,1.007987,
cloud,ridged,0.500,2,512,2.973073,-0.665093,0.569965,0.279343,0.894312,
cloud,ridged,0.500,1,512,2.959939,-0.737866,0.569648,0.277128,0.903312,
cloud,ridged,0.500,3,512,2.872762,-0.650975,0.571671,0.253710,0.883801,
cloud,ridged,0.500,4,512,3.015832,-0.652210,0.559891,0.311939,0.868516,
cloud,ridged,0.500,5,512,2.959257,-0.703959,0.566098,0.298817,0.899035,
